Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES
2015-11-04,140.30267333984378,41.430274963378906,53.2680892944336,80.27999877929688,98.89739990234376,35.991973876953125,91.01000213623048,2.200000047683716,197.8967437744141,9.088562965393066
2015-11-05,140.37330627441406,41.430274963378906,52.408119201660156,81.61000061035156,98.4981689453125,36.35198974609375,90.5500030517578,2.200000047683716,198.88951110839844,8.298985481262207
2015-11-06,140.61170959472656,41.84292221069336,53.54362106323242,81.08999633789062,98.41461944580078,34.055667877197266,90.69000244140624,2.150000095367432,197.28121948242188,8.567775726318361
2015-11-09,139.03129577636722,41.3110580444336,52.792198181152344,79.6500015258789,97.374755859375,33.13129425048828,89.80000305175781,2.1099998950958248,193.4888916015625,8.31578254699707
2015-11-10,139.13726806640622,41.96212768554688,52.01571273803711,81.87000274658203,97.5511703491211,32.946422576904304,90.27999877929688,2.0199999809265137,192.7046203613281,8.45858097076416
2015-11-11,140.42628479003906,41.32939910888672,50.81342315673828,79.7300033569336,97.57901763916016,33.63726806640625,91.20999908447266,2.0699999332427983,193.26058959960938,8.441781044006348
2015-11-12,137.998291015625,40.52243041992188,50.28742218017578,79.36000061035156,96.85484313964844,34.06539535522461,90.83999633789062,2.0,163.44796752929688,8.172988891601562
2015-11-13,137.4244384765625,40.31153106689453,49.9785041809082,80.12000274658203,95.76856231689452,33.656723022460945,89.0199966430664,1.9900000095367432,160.4498291015625,8.231784820556639
2015-11-16,139.68466186523438,41.15517044067383,50.10373306274414,78.7699966430664,98.72100830078124,34.007015228271484,89.7699966430664,1.9900000095367432,163.03099060058594,8.24018669128418
2015-11-17,138.64283752441406,41.054298400878906,50.41265869140625,79.01000213623047,98.6838607788086,35.14544677734375,90.29000091552734,1.9800000190734863,162.9019775390625,8.01339054107666
2015-11-18,139.87370300292972,41.99881362915039,50.92196273803711,78.79000091552734,100.16007995605469,35.875213623046875,91.2699966430664,2.1199998855590816,163.24945068359375,8.172988891601562
2015-11-19,140.75350952148438,41.934608459472656,50.55459213256836,78.19000244140625,99.60301971435548,36.011436462402344,91.76000213623048,2.1400001049041752,161.1943817138672,8.038590431213379
2015-11-20,141.26007080078125,42.19137954711914,51.02215194702149,81.23999786376953,100.24365234375,36.49794387817383,91.80999755859376,2.220000028610229,161.64117431640625,8.122588157653809
2015-11-23,140.9934539794922,41.668701171875,51.05554580688477,81.7300033569336,100.1229476928711,36.34225845336914,91.95999908447266,2.220000028610229,161.44259643554688,8.114189147949219
2015-11-24,140.193603515625,41.67786026000977,51.03884887695313,81.5,99.6680145263672,35.84601974487305,92.0,2.3399999141693115,162.0084686279297,8.31578254699707
2015-11-25,140.08699035644528,41.64118194580078,50.33752059936523,82.08000183105469,99.4358901977539,36.22549819946289,91.7699966430664,2.380000114440918,163.1104278564453,8.298985481262207
2015-11-27,140.40690612792972,41.65034484863281,50.09539031982422,83.48999786376953,99.7701416015625,36.2352294921875,92.16999816894531,2.3299999237060547,163.6465301513672,8.391382217407228
